Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
MATH 30-05 - Calculus for Business I	Mathematics	30	5	Open	35/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	Hybrid	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 30-06 - Calculus for Business I	Mathematics	30	6	Open	33/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 31-01 - Calculus for Business II	Mathematics	31	1	Open	25/1		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 31-02 - Calculus for Business II	Mathematics	31	2	Open	29/1		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 31-03 - Calculus for Business II	Mathematics	31	3	Open	32/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	Hybrid	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 31-04 - Calculus for Business II	Mathematics	31	4	Open	35/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 31-05 - Calculus for Business II	Mathematics	31	5	Open	24/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 31-06 - Calculus for Business II	Mathematics	31	6	Open	29/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 35-01 - Calculus for Life Sciences I	Mathematics	35	1	Open	31/35		4			Core Foundations :: Mathematics	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 36-01 - Calculus for Life Sciences II	Mathematics	36	1	Open	15/35		4			Core Foundations :: Mathematics	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 36-02 - Calculus for Life Sciences II	Mathematics	36	2	Open	29/35		4			Core Foundations :: Mathematics	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 52-01 - Intro to Abstract Algebra	Mathematics	52	1	Open	24/40		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 53-01 - Linear Algebra (-)	Mathematics	53	1	Open	34/35		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 53-02 - Linear Algebra (-)	Mathematics	53	2	Open	24/35		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 53-03 - Linear Algebra (-)	Mathematics	53	3	Open	34/35		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 53-04 - Linear Algebra (-)	Mathematics	53	4	Open	35/35		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 105-01 - Complex Variables	Mathematics	105	1	Open	11/40		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 111-01 - Abstract Algebra I	Mathematics	111	1	Open	11/40		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 122-01 - Probability & Statistics I (-)	Mathematics	122	1	Open	28/35		5			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 122-02 - Probability & Statistics I (-)	Mathematics	122	2	Open	24/35		5			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 123-01 - Probability & Statistics II	Mathematics	123	1	Open	12/40		5			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 141-01 - Mathematical Models	Mathematics	141	1	Open	5/40		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 177-01 - Graph Theory	Mathematics	177	1	Open	16/40		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 178-01 - Cryptography	Mathematics	178	1	Open	33/30		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 178-02 - Cryptography	Mathematics	178	2	Open	39/40		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 194-01 - Peer Educator in Math	Mathematics	194	1	Open	1/10		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 194-02 - Peer Educator in Math	Mathematics	194	2	Open	5/10		1				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 194-03 - Peer Educator in Math	Mathematics	194	3	Open	2/10		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 199-01 - Independent Study (-)	Mathematics	199	1	Open	1/1		1 - 5				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 12L-01 - Engineering Graphics & CAD II	Mechanical Engineering	12L	1	Open	21/20		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 12L-02 - Engineering Graphics & CAD II	Mechanical Engineering	12L	2	Open	12/11		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 12L-03 - Engineering Graphics & CAD II	Mechanical Engineering	12L	3	Open	12/11		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 12L-04 - Engineering Graphics & CAD II	Mechanical Engineering	12L	4	Open	23/20		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 12L-05 - Engineering Graphics & CAD II	Mechanical Engineering	12L	5	Open	12/11		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 12L-06 - Engineering Graphics & CAD II	Mechanical Engineering	12L	6	Open	10/11		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 45-01 - Applied Programming in MATLAB	Mechanical Engineering	45	1	Open	39/30		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 45-03 - Applied Programming in MATLAB	Mechanical Engineering	45	3	Open	33/30		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 45L-01 - AppliedProgramming inMATLABLab	Mechanical Engineering	45L	1	Open	20/18		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 45L-02 - AppliedProgramming inMATLABLab	Mechanical Engineering	45L	2	Open	13/18		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 45L-03 - AppliedProgramming inMATLABLab	Mechanical Engineering	45L	3	Open	16/18		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 45L-04 - AppliedProgramming inMATLABLab	Mechanical Engineering	45L	4	Open	23/18		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 114-01 - Machine Design I	Mechanical Engineering	114	1	Open	26/25		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 114-02 - Machine Design I	Mechanical Engineering	114	2	Open	23/20		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 121-01 - Thermodynamics I (-)	Mechanical Engineering	121	1	Open	28/30		4			Pathways :: Values in Science and Technology	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 121-02 - Thermodynamics I (-)	Mechanical Engineering	121	2	Open	21/30		4			Pathways :: Values in Science and Technology	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 121-03 - Thermodynamics I (-)	Mechanical Engineering	121	3	Open	32/30		4			Pathways :: Values in Science and Technology	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 141-01 - Mechanical Vibrations (-)	Mechanical Engineering	141	1	Open	23/25		4				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 141-02 - Mechanical Vibrations (-)	Mechanical Engineering	141	2	Open	25/25		4				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 141L-01 - Mechanical Vibrations Lab	Mechanical Engineering	141L	1	Open	18/15		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 141L-02 - Mechanical Vibrations Lab	Mechanical Engineering	141L	2	Open	15/15		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 141L-03 - Mechanical Vibrations Lab	Mechanical Engineering	141L	3	Open	16/15		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 143-01 - Mechatronics	Mechanical Engineering	143	1	Open	5/24		4			Pathways :: Design Thinking	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 143L-01 - Mechatronics Lab	Mechanical Engineering	143L	1	Open	4/10		1			Pathways :: Design Thinking	Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 143L-02 - Mechatronics Lab	Mechanical Engineering	143L	2	Open	1/10		1			Pathways :: Design Thinking	Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 155-01 - Astrodynamics	Mechanical Engineering	155	1	Open	20/30		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 163-01 - Materials Selection & Design	Mechanical Engineering	163	1	Open	13/25		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 171-01 - Special Topics: MMMD: Applied ML in Engr and Design (-)	Mechanical Engineering	171	1	Open	4/25		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 188-01 - Co-Op Education	Mechanical Engineering	188	1	Open	1/1		2				Experiential	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 188-02 - Co-Op Education	Mechanical Engineering	188	2	Open	1/1		2				Experiential	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 188-03 - Co-Op Education	Mechanical Engineering	188	3	Open	1/1		2				Experiential	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 189-01 - Co-Op Technical Report	Mechanical Engineering	189	1	Open	1/1		1				Experiential	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 195-01 - Advanced Design II: Implementat	Mechanical Engineering	195	1	Open	33/48		4			Pathways :: Design Thinking	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 200-1 - Advanced Engineering Math. I	Mechanical Engineering	200	1	Open	0/30		2			EMGT Tech Stem	Lecture	In-Person	1/9/2023	3/24/2023	Winter 2023 Quarter	
MECH 200-2 - Advanced Engineering Math. I	Mechanical Engineering	200	2	Open	0/30		2			EMGT Tech Stem	Lecture	In-Person	1/9/2023	3/24/2023	Winter 2023 Quarter	
MECH 201-01 - Adv. Engineering Math. II	Mechanical Engineering	201	1	Open	6/25		2			EMGT Tech Stem	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 214-1 - Advanced Dynamics I	Mechanical Engineering	214	1	Open	0/30		2			EMGT Tech Stem	Lecture	In-Person	1/9/2023	3/24/2023	Winter 2023 Quarter	
MECH 290-01 - Graduate Research/Project: Home Energy (-)	Mechanical Engineering	290	1	Open	1/1		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-02 - Graduate Research/Project: Robotics (-)	Mechanical Engineering	290	2	Open	1/1		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-03 - Graduate Research/Project: Anomaly Detection & Management (-)	Mechanical Engineering	290	3	Open	1/1		1				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-04 - Graduate Research/Project: Multi Drone Platform (-)	Mechanical Engineering	290	4	Open	1/1		2				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-05 - Graduate Research/Project: Jaipur Hand (-)	Mechanical Engineering	290	5	Open	1/1		1				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-06 - Graduate Research/Project: Multi Robot Operations (-)	Mechanical Engineering	290	6	Open	1/1		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-07 - Graduate Research/Project: MOANA AUV (-)	Mechanical Engineering	290	7	Open	1/1		2				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-08 - Graduate Research/Project: Model Predictive Control (-)	Mechanical Engineering	290	8	Open	1/1		2				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-09 - Graduate Research/Project: 3-D Direct Transcription (-)	Mechanical Engineering	290	9	Open	1/1		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-10 - Graduate Research/Project: Low-Reynolds- Number Swimmer (-)	Mechanical Engineering	290	10	Open	1/1		2				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-11 - Graduate Research/Project: 3D Agricultural Rover (-)	Mechanical Engineering	290	11	Open	1/1		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-12 - Graduate Research/Project: Multi Drone Cluster (-)	Mechanical Engineering	290	12	Open	1/1		2				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-13 - Graduate Research/Project: Multi Drone Cluster (-)	Mechanical Engineering	290	13	Open	1/1		2				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-14 - Graduate Research/Project: Therm/Load Cycle on BGA (-)	Mechanical Engineering	290	14	Open	1/1		2				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-15 - Graduate Research/Project: Collaborative Robotic Control (-)	Mechanical Engineering	290	15	Open	1/1		7				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-16 - Graduate Research/Project (-)	Mechanical Engineering	290	16	Open	1/1		1				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-17 - Graduate Research/Project (-)	Mechanical Engineering	290	17	Open	1/1		2				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 290-18 - Graduate Research/Project (-)	Mechanical Engineering	290	18	Open	1/1		2				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 292-01 - Spec Top Mechatronic Sys Egr (Marine Robotics Systems)	Mechanical Engineering	292	1	Open	0/0		2 - 4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 294-01 - Special Top: Desgn & Manfactur: Applied ML in Engr and Design (-)	Mechanical Engineering	294	1	Open	11/25		4			EMGT Tech Stem	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 298-01 - Independent Study (-)	Mechanical Engineering	298	1	Open	1/1		1				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 324-01 - Modern Control Systems II	Mechanical Engineering	324	1	Open	12/25		2			EMGT Tech Stem	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 331-01 - EQ Thermodyn & Phase TF	Mechanical Engineering	331	1	Open	10/25		4			EMGT Tech Stem	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 399-01 - Ph.D. Thesis Research: Atomic-Scale Contact	Mechanical Engineering	399	1	Open	1/1		1				Thesis	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 399-02 - Ph.D. Thesis Research: Mobile Multi-Robot Systems	Mechanical Engineering	399	2	Open	1/1		1				Thesis	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 399-03 - Ph.D. Thesis Research: Capillaric Strain Sensors	Mechanical Engineering	399	3	Open	1/1		1				Thesis	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 399-04 - Ph.D. Thesis Research: TSV	Mechanical Engineering	399	4	Open	1/1		4				Thesis	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 399-05 - Ph.D. Thesis Research: Collaborative Robots	Mechanical Engineering	399	5	Open	1/1		1				Thesis	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MECH 423-01 - Nonlinear Systems & Control I	Mechanical Engineering	423	1	Open	9/25		2			EMGT Tech Stem	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 6-01 - Business Ethics (-)	Management	6	1	Open	33/33		4			Core Explorations :: Ethics  LSB Core :: Undergraduate Business Core  Pathways :: Applied Ethics  Pathways :: Design Thinking  Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 6-02 - Business Ethics (-)	Management	6	2	Open	28/33		4			Core Explorations :: Ethics  LSB Core :: Undergraduate Business Core  Pathways :: Applied Ethics  Pathways :: Design Thinking  Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 6-03 - Business Ethics (-)	Management	6	3	Open	30/33		4			Core Explorations :: Ethics  LSB Core :: Undergraduate Business Core  Pathways :: Applied Ethics  Pathways :: Design Thinking  Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 6-04 - Business Ethics (-)	Management	6	4	Open	31/33		4			Core Explorations :: Ethics  LSB Core :: Undergraduate Business Core  Pathways :: Applied Ethics  Pathways :: Design Thinking  Pathways :: Public Policy	Lecture	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 6-05 - Business Ethics (-)	Management	6	5	Open	33/33		4			Core Explorations :: Ethics  LSB Core :: Undergraduate Business Core  Pathways :: Applied Ethics  Pathways :: Design Thinking  Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 41-01 - Founda Skill of Mgning Sustain	Management	41	1	Open	17/25		2			Pathways :: Design Thinking  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 50-01 - Professional Skills Seminar	Management	50	1	Open	18/1		1				Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 50-02 - Professional Skills Seminar	Management	50	2	Open	11/1		1				Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 50-03 - Professional Skills Seminar	Management	50	3	Open	15/1		1				Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 50-04 - Professional Skills Seminar	Management	50	4	Open	15/1		1				Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 80-01 - Global & Cultur Environ of Bus (-)	Management	80	1	Open	35/32		4			Core Explorations :: Cultures and Ideas 3  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 80-02 - Global & Cultur Environ of Bus (-)	Management	80	2	Open	34/32		4			Core Explorations :: Cultures and Ideas 3  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 80-03 - Global & Cultur Environ of Bus (-)	Management	80	3	Open	35/32		4			Core Explorations :: Cultures and Ideas 3  LSB Core :: Undergraduate Business Core	Lecture	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 80-04 - Global & Cultur Environ of Bus (-)	Management	80	4	Open	33/32		4			Core Explorations :: Cultures and Ideas 3  LSB Core :: Undergraduate Business Core	Lecture	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 80-05 - Global & Cultur Environ of Bus (-)	Management	80	5	Open	34/32		4			Core Explorations :: Cultures and Ideas 3  LSB Core :: Undergraduate Business Core	Lecture	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 80-06 - Global & Cultur Environ of Bus (-)	Management	80	6	Open	0/0		3.75 - 9			Core Explorations :: Cultures and Ideas 3  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 80S-01 - Global & Cultur Environ of Bus	Management	80S	1	Open	14/0		4			Core Explorations :: Cultures and Ideas 3	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 160-01 - Management of Organizations (-)	Management	160	1	Open	31/32		5			LSB Core :: Undergraduate Business Core  Pathways :: Applied Ethics	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 160-02 - Management of Organizations (-)	Management	160	2	Open	34/32		5			LSB Core :: Undergraduate Business Core  Pathways :: Applied Ethics	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 160-03 - Management of Organizations (-)	Management	160	3	Open	33/32		5			LSB Core :: Undergraduate Business Core  Pathways :: Applied Ethics	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 160-04 - Management of Organizations (-)	Management	160	4	Open	15/32		5			LSB Core :: Undergraduate Business Core  Pathways :: Applied Ethics	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MGMT 160-05 - Management of Organizations (-)	Management	160	5	Open	21/32		5			LSB Core :: Undergraduate Business Core  Pathways :: Applied Ethics	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
